pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa,stress_per_pixel_kPa,x_max_pct
105,374.0,0.15700934579439252,27.678770949720672,35.751745810055866,0.0,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
106,367.5,0.1794392523364486,33.67583798882682,37.82765363128492,0.022429906542056094,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
107,363.0,0.20186915887850468,37.82765363128492,39.67290502793296,0.04485981308411216,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
108,359.0,0.22429906542056072,41.51815642458101,41.51815642458101,0.0672897196261682,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
109,356.0,0.24672897196261684,44.28603351955307,44.28603351955307,0.08971962616822432,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
110,355.0,0.2691588785046729,45.2086592178771,45.2086592178771,0.11214953271028039,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
111,354.0,0.29158878504672897,46.13128491620112,46.13128491620112,0.13457943925233645,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
112,350.5,0.31401869158878504,49.3604748603352,49.3604748603352,0.15700934579439252,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
113,348.5,0.3364485981308411,51.20572625698325,51.20572625698325,0.17943925233644858,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
114,346.5,0.3588785046728972,53.050977653631286,53.050977653631286,0.2018691588785047,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
115,342.5,0.3813084112149533,56.741480446927376,56.741480446927376,0.22429906542056077,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
116,341.5,0.40373831775700936,57.6641061452514,57.6641061452514,0.24672897196261684,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
117,338.0,0.4261682242990654,60.89329608938548,60.89329608938548,0.2691588785046729,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
118,337.0,0.44859813084112143,61.8159217877095,61.8159217877095,0.2915887850467289,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
119,336.0,0.47102803738317756,62.738547486033525,62.738547486033525,0.31401869158878504,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
120,331.5,0.4934579439252337,66.89036312849163,66.89036312849163,0.33644859813084116,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
121,330.0,0.5158878504672897,68.27430167597765,68.27430167597765,0.35887850467289717,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
122,328.5,0.5383177570093458,69.6582402234637,69.6582402234637,0.3813084112149533,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
123,326.5,0.5607476635514018,71.50349162011173,71.50349162011173,0.4037383177570093,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
124,324.5,0.5831775700934579,73.34874301675978,73.34874301675978,0.4261682242990654,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
125,320.5,0.6056074766355141,77.03924581005587,77.03924581005587,0.44859813084112155,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
126,317.5,0.6280373831775701,79.80712290502794,79.80712290502794,0.47102803738317756,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
127,316.5,0.6504672897196262,80.72974860335196,80.72974860335196,0.4934579439252337,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
128,313.0,0.6728971962616822,83.95893854748604,83.95893854748604,0.5158878504672897,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
129,309.5,0.6953271028037383,87.18812849162012,87.18812849162012,0.5383177570093458,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
130,307.5,0.7177570093457945,89.03337988826816,89.03337988826816,0.5607476635514019,F-21,ST-85,1,single,27.6,330.3,0.9226256983240224,12.0
