pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa,stress_per_pixel_kPa,x_max_pct
118,380.0,0.16061185468451245,33.95871559633028,43.73470948012232,0.0,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
119,371.5,0.18355640535372847,42.70565749235474,44.76376146788991,0.022944550669216024,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
120,369.5,0.20650095602294455,44.76376146788991,45.2782874617737,0.0458891013384321,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
121,368.5,0.22944550669216063,45.792813455657495,45.792813455657495,0.06883365200764818,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
122,367.0,0.25239005736137665,47.33639143730887,47.33639143730887,0.0917782026768642,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
123,363.0,0.27533460803059273,51.452599388379205,51.452599388379205,0.11472275334608029,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
124,359.5,0.2982791586998088,55.05428134556575,55.05428134556575,0.13766730401529637,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
125,358.0,0.3212237093690249,56.59785932721712,56.59785932721712,0.16061185468451245,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
126,356.5,0.3441682600382409,58.141437308868504,58.141437308868504,0.18355640535372847,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
127,352.5,0.36711281070745694,62.25764525993884,62.25764525993884,0.2065009560229445,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
128,351.5,0.3900573613766731,63.28669724770642,63.28669724770642,0.22944550669216063,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
129,347.5,0.4130019120458891,67.40290519877676,67.40290519877676,0.25239005736137665,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
130,346.0,0.4359464627151052,68.94648318042813,68.94648318042813,0.27533460803059273,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
131,344.5,0.45889101338432126,70.49006116207951,70.49006116207951,0.2982791586998088,F-15,ST-114B,1,single,55.2,336.5,1.029051987767584,12.0
