pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa,stress_per_pixel_kPa,x_max_pct
108,404.5,0.10313075506445672,17.315402658326818,19.27036747458952,0.0,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
109,404.0,0.11786372007366483,17.873964034401876,20.666770914777167,0.014732965009208107,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
110,401.5,0.13259668508287292,20.666770914777167,20.9460516028147,0.0294659300184162,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
111,401.0,0.14732965009208104,21.22533229085223,21.22533229085223,0.04419889502762432,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
112,399.5,0.16206261510128914,22.901016419077404,22.901016419077404,0.058931860036832415,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
113,399.0,0.17679558011049723,23.459577795152462,23.459577795152462,0.07366482504604051,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
114,394.5,0.19152854511970535,28.48663017982799,28.48663017982799,0.08839779005524863,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
115,393.0,0.20626151012891344,30.162314308053165,30.162314308053165,0.10313075506445672,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
116,392.0,0.22099447513812154,31.279437060203282,31.279437060203282,0.11786372007366482,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
117,389.5,0.23572744014732966,34.07224394057857,34.07224394057857,0.13259668508287292,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
118,388.5,0.2504604051565378,35.18936669272869,35.18936669272869,0.14732965009208104,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
119,387.5,0.26519337016574585,36.306489444878814,36.306489444878814,0.1620626151012891,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
120,387.0,0.27992633517495397,36.86505082095387,36.86505082095387,0.17679558011049723,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
121,384.5,0.2946593001841621,39.65785770132916,39.65785770132916,0.19152854511970535,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
122,383.0,0.30939226519337015,41.333541829554335,41.333541829554335,0.20626151012891342,F-44,ST-79A,1,1st,27.6,319.5,1.1171227521501172,8.0
