pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa,stress_per_pixel_kPa,x_max_pct
107,383.0,0.10351201478743069,13.610630420127135,15.39297487990569,0.0,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
108,381.0,0.11829944547134935,14.90688093632972,15.879068823481658,0.014787430683918662,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
109,379.5,0.133086876155268,15.879068823481658,17.175319339684243,0.029574861367837324,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
110,375.5,0.1478743068391867,18.471569855886827,18.471569855886827,0.044362292051756014,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
111,373.5,0.16266173752310537,19.76782037208941,19.76782037208941,0.059149722735674676,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
112,370.0,0.17744916820702403,22.036258775443933,22.036258775443933,0.07393715341959334,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
113,367.0,0.1922365988909427,23.980634549747812,23.980634549747812,0.088724584103512,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
114,364.5,0.20702402957486138,25.60094769500104,25.60094769500104,0.10351201478743069,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
115,361.0,0.22181146025878004,27.869386098355562,27.869386098355562,0.11829944547134935,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
116,359.5,0.2365988909426987,28.8415739855075,28.8415739855075,0.133086876155268,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
117,357.5,0.2513863216266174,30.137824501710085,30.137824501710085,0.1478743068391867,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
118,356.0,0.266173752310536,31.110012388862025,31.110012388862025,0.16266173752310534,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
119,355.0,0.2809611829944547,31.758137646963316,31.758137646963316,0.17744916820702403,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
120,353.5,0.2957486136783734,32.73032553411525,32.73032553411525,0.19223659889094272,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
121,350.0,0.31053604436229204,34.998763937469775,34.998763937469775,0.20702402957486135,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
122,345.5,0.32532347504621073,37.91532759892559,37.91532759892559,0.22181146025878004,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
123,344.0,0.34011090573012936,38.88751548607753,38.88751548607753,0.23659889094269868,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
124,341.5,0.35489833641404805,40.50782863133076,40.50782863133076,0.25138632162661734,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
125,339.0,0.36968576709796674,42.128141776583995,42.128141776583995,0.2661737523105361,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
126,338.0,0.3844731977818854,42.77626703468528,42.77626703468528,0.2809611829944547,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
127,336.0,0.39926062846580407,44.072517550887866,44.072517550887866,0.29574861367837335,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
128,335.0,0.41404805914972276,44.72064280898916,44.72064280898916,0.3105360443622921,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
129,332.5,0.4288354898336414,46.34095595424239,46.34095595424239,0.32532347504621073,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
130,331.0,0.4436229205175601,47.31314384139433,47.31314384139433,0.34011090573012936,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
131,327.5,0.4584103512014787,49.58158224474885,49.58158224474885,0.354898336414048,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
132,325.0,0.4731977818853974,51.20189539000208,51.20189539000208,0.36968576709796674,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
133,324.0,0.4879852125693161,51.850020648103374,51.850020648103374,0.3844731977818854,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
134,323.0,0.5027726432532348,52.49814590620467,52.49814590620467,0.3992606284658041,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
135,322.5,0.5175600739371534,52.822208535255314,52.822208535255314,0.41404805914972276,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
136,321.5,0.532347504621072,53.4703337933566,53.4703337933566,0.4288354898336414,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
137,319.0,0.5471349353049908,55.09064693860984,55.09064693860984,0.44362292051756014,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
138,314.5,0.5619223659889094,58.00721060006565,58.00721060006565,0.45841035120147877,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
139,312.0,0.5767097966728281,59.62752374531888,59.62752374531888,0.4731977818853974,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
140,311.0,0.5914972273567468,60.27564900342017,60.27564900342017,0.48798521256931615,F-27,ST-39B,1,1st,55.2,143.5,0.6481252581012922,8.0
