pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa,stress_per_pixel_kPa,x_max_pct
116,373.0,0.16061185468451245,35.858986175115206,45.819815668202764,0.0,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
117,366.5,0.18355640535372847,44.49170506912443,47.14792626728111,0.022944550669216024,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
118,364.5,0.20650095602294455,47.14792626728111,47.81198156682028,0.0458891013384321,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
119,363.5,0.22944550669216063,48.47603686635945,48.47603686635945,0.06883365200764818,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
120,361.5,0.25239005736137665,51.13225806451613,51.13225806451613,0.0917782026768642,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
121,358.0,0.27533460803059273,55.78064516129032,55.78064516129032,0.11472275334608029,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
122,354.5,0.2982791586998088,60.42903225806452,60.42903225806452,0.13766730401529637,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
123,352.5,0.3212237093690249,63.0852534562212,63.0852534562212,0.16061185468451245,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
124,348.5,0.3441682600382409,68.39769585253457,68.39769585253457,0.18355640535372847,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
125,347.5,0.36711281070745694,69.72580645161291,69.72580645161291,0.2065009560229445,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
126,346.5,0.3900573613766731,71.05391705069124,71.05391705069124,0.22944550669216063,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
127,343.0,0.4130019120458891,75.70230414746544,75.70230414746544,0.25239005736137665,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
128,341.0,0.4359464627151052,78.35852534562213,78.35852534562213,0.27533460803059273,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
129,337.5,0.45889101338432126,83.00691244239631,83.00691244239631,0.2982791586998088,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
130,336.5,0.4818355640535372,84.33502304147466,84.33502304147466,0.3212237093690248,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
131,335.5,0.5047801147227533,85.663133640553,85.663133640553,0.34416826003824086,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
132,331.5,0.5277246653919694,90.97557603686636,90.97557603686636,0.36711281070745694,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
133,328.0,0.5506692160611855,95.62396313364056,95.62396313364056,0.390057361376673,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
134,327.0,0.5736137667304015,96.9520737327189,96.9520737327189,0.4130019120458891,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
135,326.0,0.5965583173996176,98.28018433179724,98.28018433179724,0.4359464627151052,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
136,322.5,0.6195028680688337,102.92857142857143,102.92857142857143,0.45889101338432126,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
137,318.5,0.6424474187380498,108.2410138248848,108.2410138248848,0.48183556405353734,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
138,317.5,0.6653919694072657,109.56912442396313,109.56912442396313,0.5047801147227533,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
139,316.5,0.6883365200764818,110.89723502304147,110.89723502304147,0.5277246653919694,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
140,315.5,0.7112810707456979,112.22534562211982,112.22534562211982,0.5506692160611855,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
141,309.0,0.7342256214149139,120.85806451612903,120.85806451612903,0.5736137667304014,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
142,308.0,0.75717017208413,122.18617511520738,122.18617511520738,0.5965583173996175,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
143,307.0,0.7801147227533461,123.51428571428572,123.51428571428572,0.6195028680688337,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
144,306.0,0.8030592734225621,124.84239631336406,124.84239631336406,0.6424474187380497,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
145,302.0,0.8260038240917782,130.15483870967742,130.15483870967742,0.6653919694072657,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
146,298.5,0.8489483747609943,134.80322580645162,134.80322580645162,0.6883365200764818,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
147,297.5,0.8718929254302104,136.13133640552996,136.13133640552996,0.7112810707456979,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
148,296.5,0.8948374760994264,137.4594470046083,137.4594470046083,0.734225621414914,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
149,292.5,0.9177820267686425,142.77188940092165,142.77188940092165,0.7571701720841301,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
150,288.5,0.9407265774378585,148.08433179723502,148.08433179723502,0.780114722753346,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
151,287.5,0.9636711281070744,149.41244239631337,149.41244239631337,0.803059273422562,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
152,286.5,0.9866156787762907,150.7405529953917,150.7405529953917,0.8260038240917783,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
153,283.0,1.0095602294455066,155.3889400921659,155.3889400921659,0.8489483747609942,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
154,282.0,1.0325047801147227,156.71705069124425,156.71705069124425,0.8718929254302102,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
155,279.0,1.0554493307839388,160.70138248847925,160.70138248847925,0.8948374760994263,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
156,278.0,1.078393881453155,162.0294930875576,162.0294930875576,0.9177820267686426,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
157,277.0,1.101338432122371,163.35760368663594,163.35760368663594,0.9407265774378585,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
158,273.0,1.124282982791587,168.6700460829493,168.6700460829493,0.9636711281070746,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
159,269.0,1.147227533460803,173.98248847926268,173.98248847926268,0.9866156787762906,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
160,268.0,1.170172084130019,175.31059907834103,175.31059907834103,1.0095602294455066,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
161,267.0,1.1931166347992352,176.63870967741937,176.63870967741937,1.032504780114723,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
162,264.0,1.2160611854684513,180.62304147465437,180.62304147465437,1.0554493307839388,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
163,262.0,1.2390057361376674,183.27926267281106,183.27926267281106,1.078393881453155,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
164,258.5,1.2619502868068833,187.92764976958526,187.92764976958526,1.101338432122371,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
165,257.5,1.2848948374760996,189.2557603686636,189.2557603686636,1.1242829827915872,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
166,254.5,1.3078393881453154,193.24009216589863,193.24009216589863,1.147227533460803,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
167,250.5,1.3307839388145315,198.55253456221197,198.55253456221197,1.170172084130019,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
168,249.5,1.3537284894837476,199.88064516129032,199.88064516129032,1.1931166347992352,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
169,248.5,1.3766730401529637,201.20875576036866,201.20875576036866,1.216061185468451,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
170,245.0,1.3996175908221797,205.85714285714286,205.85714285714286,1.2390057361376674,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
171,243.0,1.4225621414913958,208.51336405529955,208.51336405529955,1.2619502868068833,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
172,242.0,1.445506692160612,209.8414746543779,209.8414746543779,1.2848948374760996,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
173,240.0,1.4684512428298278,212.49769585253458,212.49769585253458,1.3078393881453154,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
174,236.0,1.491395793499044,217.81013824884792,217.81013824884792,1.3307839388145317,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
175,233.5,1.51434034416826,221.13041474654378,221.13041474654378,1.3537284894837476,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
176,232.5,1.5372848948374762,222.45852534562212,222.45852534562212,1.3766730401529639,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
177,231.5,1.5602294455066923,223.78663594470046,223.78663594470046,1.3996175908221797,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
178,227.5,1.5831739961759081,229.09907834101384,229.09907834101384,1.4225621414913956,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
179,226.5,1.6061185468451242,230.42718894009218,230.42718894009218,1.445506692160612,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
180,222.5,1.62906309751434,235.73963133640555,235.73963133640555,1.4684512428298278,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
181,220.5,1.6520076481835564,238.3958525345622,238.3958525345622,1.491395793499044,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
182,216.5,1.6749521988527727,243.70829493087558,243.70829493087558,1.5143403441682604,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
183,215.5,1.6978967495219885,245.03640552995392,245.03640552995392,1.5372848948374762,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
184,214.5,1.7208413001912046,246.36451612903227,246.36451612903227,1.560229445506692,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
185,211.0,1.7437858508604207,251.01290322580647,251.01290322580647,1.5831739961759084,F-18,ST-65B,1,single,31.0,432.3,1.328110599078341,12.0
