pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa,stress_per_pixel_kPa,x_max_pct
109,411.5,0.10566037735849057,6.3599843418435515,8.033664431802382,0.0,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
110,411.0,0.12075471698113208,6.694720359835317,9.372608503769445,0.015094339622641506,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
111,407.0,0.13584905660377358,9.372608503769445,9.707344521761211,0.030188679245283012,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
112,406.0,0.1509433962264151,10.042080539752977,10.042080539752977,0.04528301886792452,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
113,405.5,0.1660377358490566,10.376816557744743,10.376816557744743,0.060377358490566024,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
114,403.0,0.1811320754716981,12.050496647703572,12.050496647703572,0.07547169811320753,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
115,402.0,0.19622641509433963,12.719968683687103,12.719968683687103,0.09056603773584906,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
116,400.5,0.21132075471698114,13.724176737662402,13.724176737662402,0.10566037735849057,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
117,400.0,0.22641509433962265,14.058912755654168,14.058912755654168,0.12075471698113208,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
118,399.0,0.24150943396226415,14.7283847916377,14.7283847916377,0.13584905660377358,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
119,398.5,0.25660377358490566,15.063120809629465,15.063120809629465,0.1509433962264151,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
120,397.5,0.27169811320754716,15.732592845612997,15.732592845612997,0.1660377358490566,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
121,397.0,0.28679245283018867,16.067328863604764,16.067328863604764,0.1811320754716981,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
122,394.5,0.3018867924528302,17.741008953563593,17.741008953563593,0.1962264150943396,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
123,393.0,0.3169811320754717,18.74521700753889,18.74521700753889,0.2113207547169811,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
124,392.0,0.3320754716981132,19.414689043522422,19.414689043522422,0.22641509433962262,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
125,390.0,0.3471698113207547,20.753633115489485,20.753633115489485,0.24150943396226413,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
126,390.0,0.3622641509433962,20.753633115489485,20.753633115489485,0.2566037735849056,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
127,389.5,0.37735849056603776,21.08836913348125,21.08836913348125,0.2716981132075472,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
128,389.0,0.39245283018867927,21.423105151473017,21.423105151473017,0.2867924528301887,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
129,388.5,0.4075471698113208,21.757841169464783,21.757841169464783,0.30188679245283023,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
130,388.0,0.4226415094339623,22.09257718745655,22.09257718745655,0.31698113207547174,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
131,387.5,0.4377358490566038,22.427313205448314,22.427313205448314,0.33207547169811324,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
132,387.0,0.4528301886792453,22.76204922344008,22.76204922344008,0.34716981132075475,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
133,387.0,0.4679245283018868,22.76204922344008,22.76204922344008,0.36226415094339626,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
134,386.5,0.4830188679245283,23.096785241431846,23.096785241431846,0.37735849056603776,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
135,386.0,0.4981132075471698,23.43152125942361,23.43152125942361,0.39245283018867927,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
136,384.5,0.5132075471698113,24.43572931339891,24.43572931339891,0.4075471698113208,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
137,383.0,0.5283018867924528,25.439937367374206,25.439937367374206,0.4226415094339623,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
138,382.0,0.5433962264150943,26.109409403357738,26.109409403357738,0.4377358490566038,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
139,380.0,0.5584905660377358,27.448353475324804,27.448353475324804,0.4528301886792453,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
140,380.0,0.5735849056603773,27.448353475324804,27.448353475324804,0.4679245283018868,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
141,379.5,0.5886792452830188,27.78308949331657,27.448353475324804,0.4830188679245283,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
142,380.0,0.6037735849056604,27.448353475324804,27.448353475324804,0.4981132075471698,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
143,380.0,0.6188679245283019,27.448353475324804,27.448353475324804,0.5132075471698113,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
144,380.0,0.6339622641509434,27.448353475324804,27.448353475324804,0.5283018867924528,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
145,380.0,0.6490566037735849,27.448353475324804,27.448353475324804,0.5433962264150943,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
146,380.5,0.6641509433962264,27.11361745733304,27.448353475324804,0.5584905660377358,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
147,380.5,0.6792452830188679,27.11361745733304,27.448353475324804,0.5735849056603773,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
148,380.0,0.6943396226415094,27.448353475324804,27.448353475324804,0.5886792452830188,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
149,378.0,0.7094339622641509,28.787297547291868,28.787297547291868,0.6037735849056604,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
150,376.5,0.7245283018867924,29.791505601267165,29.791505601267165,0.6188679245283019,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
151,375.5,0.7396226415094339,30.460977637250696,30.460977637250696,0.6339622641509434,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
152,373.0,0.7547169811320755,32.13465772720953,32.13465772720953,0.649056603773585,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
153,373.0,0.769811320754717,32.13465772720953,32.13465772720953,0.6641509433962265,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
154,372.5,0.7849056603773585,32.469393745201295,32.469393745201295,0.679245283018868,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
155,372.0,0.8,32.80412976319306,32.80412976319306,0.6943396226415095,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
156,370.5,0.8150943396226416,33.80833781716836,33.80833781716836,0.709433962264151,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
157,369.0,0.8301886792452831,34.812545871143655,34.812545871143655,0.7245283018867925,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
158,368.0,0.8452830188679246,35.48201790712719,35.48201790712719,0.739622641509434,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
159,366.0,0.8603773584905661,36.82096197909425,36.82096197909425,0.7547169811320755,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
160,366.0,0.8754716981132076,36.82096197909425,36.82096197909425,0.769811320754717,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
161,365.5,0.8905660377358491,37.155697997086016,37.155697997086016,0.7849056603773585,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
162,362.5,0.9056603773584906,39.16411410503661,39.16411410503661,0.8,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
163,361.0,0.9207547169811321,40.16832215901191,40.16832215901191,0.8150943396226416,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
164,360.0,0.9358490566037736,40.83779419499544,40.83779419499544,0.8301886792452831,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
165,359.0,0.9509433962264151,41.50726623097897,41.50726623097897,0.8452830188679246,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
166,356.0,0.9660377358490566,43.515682338929565,43.515682338929565,0.8603773584905661,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
167,355.5,0.9811320754716981,43.85041835692133,43.85041835692133,0.8754716981132076,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
168,355.0,0.9962264150943396,44.1851543749131,44.1851543749131,0.8905660377358491,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
169,354.5,1.0113207547169811,44.51989039290486,44.51989039290486,0.9056603773584906,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
170,354.5,1.0264150943396226,44.51989039290486,44.51989039290486,0.9207547169811321,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
171,354.5,1.0415094339622641,44.51989039290486,44.51989039290486,0.9358490566037736,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
172,354.0,1.0566037735849056,44.85462641089663,44.85462641089663,0.9509433962264151,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
173,354.0,1.0716981132075472,44.85462641089663,44.85462641089663,0.9660377358490566,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
174,353.5,1.0867924528301887,45.189362428888394,45.189362428888394,0.9811320754716981,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
175,353.0,1.1018867924528302,45.52409844688016,45.52409844688016,0.9962264150943396,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
176,352.5,1.1169811320754717,45.858834464871926,45.858834464871926,1.0113207547169811,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
177,351.5,1.1320754716981132,46.52830650085546,46.52830650085546,1.0264150943396226,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
178,351.0,1.1471698113207547,46.86304251884722,46.86304251884722,1.0415094339622641,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
179,351.0,1.1622641509433962,46.86304251884722,46.86304251884722,1.0566037735849056,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
180,350.5,1.1773584905660377,47.19777853683899,47.19777853683899,1.0716981132075472,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
181,350.0,1.1924528301886792,47.532514554830755,47.532514554830755,1.0867924528301887,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
182,349.5,1.2075471698113207,47.86725057282252,47.86725057282252,1.1018867924528302,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
183,348.5,1.2226415094339622,48.53672260880605,48.53672260880605,1.1169811320754717,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
184,347.5,1.2377358490566037,49.20619464478958,49.20619464478958,1.1320754716981132,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
185,347.0,1.2528301886792452,49.54093066278135,49.54093066278135,1.1471698113207547,F-34,ST-59C,1,1st,10.3,89.5,0.6694720359835318,8.0
