pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa,stress_per_pixel_kPa,x_max_pct
113,381.0,0.15969581749049427,32.24383561643835,36.12503805175038,0.0,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
114,378.5,0.18250950570342206,35.22937595129376,37.020700152207,0.022813688212927785,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
115,377.0,0.20532319391634982,37.020700152207,39.11057838660578,0.04562737642585554,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
116,373.5,0.22813688212927757,41.20045662100456,41.20045662100456,0.0684410646387833,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
117,372.0,0.2509505703422053,42.99178082191781,42.99178082191781,0.09125475285171103,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
118,368.5,0.2737642585551331,47.17153729071537,47.17153729071537,0.11406844106463881,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
119,367.5,0.2965779467680608,48.365753424657534,48.365753424657534,0.13688212927756654,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
120,366.5,0.31939163498098855,49.5599695585997,49.5599695585997,0.15969581749049427,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
121,364.0,0.3422053231939164,52.5455098934551,52.5455098934551,0.18250950570342211,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
122,360.5,0.3650190114068441,56.72526636225266,56.72526636225266,0.20532319391634984,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
123,359.5,0.38783269961977185,57.919482496194824,57.919482496194824,0.22813688212927757,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
124,358.5,0.41064638783269963,59.11369863013699,59.11369863013699,0.25095057034220536,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
125,357.5,0.4334600760456273,60.30791476407914,60.30791476407914,0.27376425855513303,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
126,352.0,0.45627376425855515,66.87610350076103,66.87610350076103,0.2965779467680609,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
127,351.0,0.4790874524714829,68.0703196347032,68.0703196347032,0.3193916349809886,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
128,350.0,0.5019011406844106,69.26453576864536,69.26453576864536,0.34220532319391633,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
129,349.0,0.5247148288973384,70.45875190258752,70.45875190258752,0.3650190114068442,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
130,344.5,0.5475285171102662,75.83272450532725,75.83272450532725,0.3878326996197719,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
131,343.5,0.5703422053231939,77.0269406392694,77.0269406392694,0.41064638783269963,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
132,342.5,0.5931558935361216,78.22115677321156,78.22115677321156,0.43346007604562736,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
133,341.5,0.6159695817490495,79.41537290715372,79.41537290715372,0.4562737642585552,F-16,ST-116E,1,single,10.3,392.3,1.1942161339421613,12.0
