axial_strain_pct,deviator_stress_kPa,q_smooth_kPa
6.464944649446495,215.8354114713217,215.46134663341647
6.487084870848708,215.46134663341647,215.46134663341647
6.509225092250922,215.08728179551125,215.46134663341647
6.531365313653136,215.46134663341647,215.46134663341647
6.553505535055351,214.713216957606,215.08728179551125
6.575645756457565,215.46134663341647,215.08728179551125
6.597785977859779,215.08728179551125,214.713216957606
6.619926199261992,214.713216957606,214.713216957606
6.642066420664207,214.33915211970074,214.33915211970074
6.664206642066421,213.59102244389027,213.59102244389027
6.686346863468635,212.84289276807982,212.84289276807982
6.708487084870848,212.46882793017454,212.84289276807982
6.730627306273062,32.54364089775561,212.84289276807982
6.752767527675277,32.54364089775561,212.84289276807982
6.7749077490774905,212.84289276807982,212.46882793017454
6.797047970479705,212.84289276807982,212.46882793017454
6.819188191881919,212.46882793017454,210.59850374064837
6.841328413284133,212.84289276807982,210.59850374064837
6.863468634686347,121.19700748129675,210.59850374064837
6.885608856088561,210.59850374064837,121.19700748129675
6.907749077490775,32.917705735660846,120.44887780548628
6.929889298892988,32.917705735660846,119.70074812967582
6.952029520295204,32.917705735660846,119.70074812967582
6.974169741697417,120.44887780548628,119.70074812967582
6.99630996309963,119.70074812967582,119.70074812967582
7.0184501845018445,31.047381546134662,120.44887780548628
7.04059040590406,209.85037406483792,208.7281795511222
7.062730627306273,209.47630922693267,208.7281795511222
7.084870848708487,209.85037406483792,208.7281795511222
7.107011070110701,208.7281795511222,208.7281795511222
7.1291512915129145,208.7281795511222,208.7281795511222
7.1512915129151295,31.795511221945137,207.23192019950127
7.173431734317344,120.07481296758104,207.23192019950127
7.195571955719557,120.07481296758104,207.23192019950127
7.21771217712177,119.70074812967582,207.23192019950127
7.239852398523986,207.23192019950127,120.07481296758104
7.2619926199261995,207.23192019950127,120.07481296758104
7.284132841328413,207.6059850374065,206.857855361596
7.306273062730627,207.6059850374065,206.857855361596
7.328413284132842,32.917705735660846,206.857855361596
7.350553505535055,117.83042394014963,206.857855361596
7.372693726937269,206.857855361596,206.857855361596
7.394833948339484,206.857855361596,206.857855361596
7.416974169741697,206.857855361596,206.857855361596
