pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
108,398.0,0.13138686131386862,16.0,19.5,0.0,F-2,ST-36,1,single,152.0,264.5
109,395.0,0.15328467153284672,19.0,20.0,0.021897810218978103,F-2,ST-36,1,single,152.0,264.5
110,394.0,0.17518248175182483,20.0,23.0,0.043795620437956206,F-2,ST-36,1,single,152.0,264.5
111,388.0,0.19708029197080293,26.0,26.0,0.06569343065693431,F-2,ST-36,1,single,152.0,264.5
112,381.5,0.218978102189781,32.5,32.5,0.08759124087591239,F-2,ST-36,1,single,152.0,264.5
113,376.0,0.2408759124087591,38.0,38.0,0.10948905109489049,F-2,ST-36,1,single,152.0,264.5
114,371.0,0.26277372262773724,43.0,43.0,0.13138686131386862,F-2,ST-36,1,single,152.0,264.5
115,366.5,0.2846715328467153,47.5,47.5,0.1532846715328467,F-2,ST-36,1,single,152.0,264.5
116,359.5,0.30656934306569344,54.50000000000001,54.50000000000001,0.17518248175182483,F-2,ST-36,1,single,152.0,264.5
117,350.5,0.3284671532846716,63.5,63.5,0.19708029197080296,F-2,ST-36,1,single,152.0,264.5
118,346.0,0.35036496350364965,68.0,68.0,0.21897810218978103,F-2,ST-36,1,single,152.0,264.5
119,344.0,0.3722627737226277,70.0,70.0,0.2408759124087591,F-2,ST-36,1,single,152.0,264.5
120,337.0,0.39416058394160586,77.0,77.0,0.26277372262773724,F-2,ST-36,1,single,152.0,264.5
121,329.5,0.41605839416058393,84.5,84.5,0.2846715328467153,F-2,ST-36,1,single,152.0,264.5
122,325.5,0.437956204379562,88.5,88.5,0.3065693430656934,F-2,ST-36,1,single,152.0,264.5
123,322.5,0.45985401459854014,91.5,91.5,0.3284671532846715,F-2,ST-36,1,single,152.0,264.5
124,318.0,0.4817518248175182,96.0,96.0,0.3503649635036496,F-2,ST-36,1,single,152.0,264.5
125,313.0,0.5036496350364963,101.0,101.0,0.37226277372262767,F-2,ST-36,1,single,152.0,264.5
126,307.5,0.5255474452554745,106.5,106.5,0.39416058394160586,F-2,ST-36,1,single,152.0,264.5
127,303.0,0.5474452554744526,111.00000000000001,111.00000000000001,0.41605839416058393,F-2,ST-36,1,single,152.0,264.5
128,301.5,0.5693430656934306,112.5,112.5,0.437956204379562,F-2,ST-36,1,single,152.0,264.5
129,296.5,0.5912408759124088,117.5,117.5,0.4598540145985402,F-2,ST-36,1,single,152.0,264.5
130,289.5,0.6131386861313869,124.50000000000001,124.50000000000001,0.48175182481751827,F-2,ST-36,1,single,152.0,264.5
131,283.5,0.635036496350365,130.5,130.5,0.5036496350364963,F-2,ST-36,1,single,152.0,264.5
132,282.5,0.6569343065693432,131.5,131.5,0.5255474452554745,F-2,ST-36,1,single,152.0,264.5
133,278.5,0.6788321167883211,135.5,135.5,0.5474452554744524,F-2,ST-36,1,single,152.0,264.5
134,273.5,0.7007299270072993,140.5,140.5,0.5693430656934306,F-2,ST-36,1,single,152.0,264.5
135,269.0,0.7226277372262774,145.0,145.0,0.5912408759124088,F-2,ST-36,1,single,152.0,264.5
136,266.5,0.7445255474452555,147.5,147.5,0.6131386861313868,F-2,ST-36,1,single,152.0,264.5
137,265.0,0.7664233576642336,149.0,149.0,0.635036496350365,F-2,ST-36,1,single,152.0,264.5
138,260.0,0.7883211678832117,154.0,154.0,0.6569343065693432,F-2,ST-36,1,single,152.0,264.5
