pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
113,391.0,0.0898876404494382,24.120603015075375,29.14572864321608,0.0,F-28,ST-49A,1,1st,75.8,168.2
114,387.5,0.10486891385767791,27.63819095477387,30.65326633165829,0.01498127340823971,F-28,ST-49A,1,1st,75.8,168.2
115,384.5,0.1198501872659176,30.65326633165829,32.914572864321606,0.029962546816479405,F-28,ST-49A,1,1st,75.8,168.2
116,380.0,0.1348314606741573,35.175879396984925,35.175879396984925,0.0449438202247191,F-28,ST-49A,1,1st,75.8,168.2
117,379.0,0.149812734082397,36.18090452261307,36.18090452261307,0.05992509363295881,F-28,ST-49A,1,1st,75.8,168.2
118,375.5,0.1647940074906367,39.698492462311556,39.698492462311556,0.07490636704119849,F-28,ST-49A,1,1st,75.8,168.2
119,373.0,0.1797752808988764,42.211055276381906,42.211055276381906,0.0898876404494382,F-28,ST-49A,1,1st,75.8,168.2
120,372.0,0.1947565543071161,43.21608040201005,43.21608040201005,0.10486891385767791,F-28,ST-49A,1,1st,75.8,168.2
121,370.0,0.20973782771535582,45.22613065326633,45.22613065326633,0.11985018726591762,F-28,ST-49A,1,1st,75.8,168.2
122,367.0,0.2247191011235955,48.24120603015075,48.24120603015075,0.1348314606741573,F-28,ST-49A,1,1st,75.8,168.2
123,363.0,0.2397003745318352,52.26130653266332,52.26130653266332,0.149812734082397,F-28,ST-49A,1,1st,75.8,168.2
124,360.0,0.2546816479400749,55.27638190954774,55.27638190954774,0.16479400749063672,F-28,ST-49A,1,1st,75.8,168.2
125,357.5,0.2696629213483146,57.78894472361809,57.78894472361809,0.1797752808988764,F-28,ST-49A,1,1st,75.8,168.2
126,355.5,0.2846441947565543,59.798994974874375,59.798994974874375,0.19475655430711608,F-28,ST-49A,1,1st,75.8,168.2
127,354.0,0.299625468164794,61.30653266331658,61.30653266331658,0.20973782771535582,F-28,ST-49A,1,1st,75.8,168.2
128,352.0,0.3146067415730337,63.31658291457286,63.31658291457286,0.2247191011235955,F-28,ST-49A,1,1st,75.8,168.2
129,350.5,0.3295880149812734,64.82412060301507,64.82412060301507,0.23970037453183518,F-28,ST-49A,1,1st,75.8,168.2
130,348.0,0.3445692883895131,67.33668341708542,67.33668341708542,0.2546816479400749,F-28,ST-49A,1,1st,75.8,168.2
131,346.0,0.3595505617977528,69.34673366834171,69.34673366834171,0.2696629213483146,F-28,ST-49A,1,1st,75.8,168.2
132,344.0,0.37453183520599254,71.35678391959799,71.35678391959799,0.28464419475655434,F-28,ST-49A,1,1st,75.8,168.2
133,341.5,0.3895131086142322,73.86934673366834,73.86934673366834,0.299625468164794,F-28,ST-49A,1,1st,75.8,168.2
134,337.5,0.4044943820224719,77.88944723618091,77.88944723618091,0.3146067415730337,F-28,ST-49A,1,1st,75.8,168.2
135,336.0,0.41947565543071164,79.39698492462311,79.39698492462311,0.32958801498127344,F-28,ST-49A,1,1st,75.8,168.2
136,333.0,0.4344569288389513,82.41206030150754,82.41206030150754,0.3445692883895131,F-28,ST-49A,1,1st,75.8,168.2
137,332.0,0.449438202247191,83.41708542713567,83.41708542713567,0.3595505617977528,F-28,ST-49A,1,1st,75.8,168.2
138,331.0,0.46441947565543074,84.42211055276381,84.42211055276381,0.37453183520599254,F-28,ST-49A,1,1st,75.8,168.2
139,330.0,0.4794007490636704,85.42713567839196,85.42713567839196,0.3895131086142322,F-28,ST-49A,1,1st,75.8,168.2
140,327.5,0.4943820224719101,87.93969849246231,87.93969849246231,0.4044943820224719,F-28,ST-49A,1,1st,75.8,168.2
141,327.0,0.5093632958801498,88.44221105527639,88.44221105527639,0.41947565543071164,F-28,ST-49A,1,1st,75.8,168.2
142,323.5,0.5243445692883895,91.95979899497488,91.95979899497488,0.43445692883895126,F-28,ST-49A,1,1st,75.8,168.2
143,318.0,0.5393258426966292,97.48743718592965,97.48743718592965,0.449438202247191,F-28,ST-49A,1,1st,75.8,168.2
144,316.0,0.5543071161048689,99.49748743718592,99.49748743718592,0.46441947565543074,F-28,ST-49A,1,1st,75.8,168.2
145,313.0,0.5692883895131086,102.51256281407035,102.51256281407035,0.47940074906367036,F-28,ST-49A,1,1st,75.8,168.2
146,311.5,0.5842696629213483,104.02010050251256,104.02010050251256,0.4943820224719101,F-28,ST-49A,1,1st,75.8,168.2
147,310.5,0.599250936329588,105.0251256281407,105.0251256281407,0.5093632958801498,F-28,ST-49A,1,1st,75.8,168.2
148,310.0,0.6142322097378277,105.52763819095476,105.52763819095476,0.5243445692883895,F-28,ST-49A,1,1st,75.8,168.2
149,308.0,0.6292134831460674,107.53768844221105,107.53768844221105,0.5393258426966292,F-28,ST-49A,1,1st,75.8,168.2
150,305.5,0.6441947565543071,110.0502512562814,110.0502512562814,0.5543071161048689,F-28,ST-49A,1,1st,75.8,168.2
151,303.0,0.6591760299625468,112.56281407035176,112.56281407035176,0.5692883895131086,F-28,ST-49A,1,1st,75.8,168.2
152,300.0,0.6741573033707865,115.57788944723617,115.57788944723617,0.5842696629213483,F-28,ST-49A,1,1st,75.8,168.2
153,298.5,0.6891385767790262,117.0854271356784,117.0854271356784,0.599250936329588,F-28,ST-49A,1,1st,75.8,168.2
154,297.0,0.704119850187266,118.5929648241206,118.5929648241206,0.6142322097378278,F-28,ST-49A,1,1st,75.8,168.2
