pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
104,397.0,0.0898876404494382,8.311345646437994,9.201846965699207,0.0,F-33,ST-59A,1,1st,20.7,136.5
105,397.0,0.10486891385767791,8.311345646437994,10.092348284960423,0.01498127340823971,F-33,ST-59A,1,1st,20.7,136.5
106,395.5,0.1198501872659176,10.092348284960423,10.389182058047492,0.029962546816479405,F-33,ST-59A,1,1st,20.7,136.5
107,395.0,0.1348314606741573,10.686015831134563,10.686015831134563,0.0449438202247191,F-33,ST-59A,1,1st,20.7,136.5
108,394.5,0.149812734082397,11.279683377308707,11.279683377308707,0.05992509363295881,F-33,ST-59A,1,1st,20.7,136.5
109,394.0,0.1647940074906367,11.87335092348285,11.87335092348285,0.07490636704119849,F-33,ST-59A,1,1st,20.7,136.5
110,391.0,0.1797752808988764,15.435356200527703,15.435356200527703,0.0898876404494382,F-33,ST-59A,1,1st,20.7,136.5
111,390.5,0.1947565543071161,16.02902374670185,16.02902374670185,0.10486891385767791,F-33,ST-59A,1,1st,20.7,136.5
112,390.0,0.20973782771535582,16.622691292875988,16.622691292875988,0.11985018726591762,F-33,ST-59A,1,1st,20.7,136.5
113,389.0,0.2247191011235955,17.810026385224276,17.810026385224276,0.1348314606741573,F-33,ST-59A,1,1st,20.7,136.5
114,388.0,0.2397003745318352,18.997361477572557,18.997361477572557,0.149812734082397,F-33,ST-59A,1,1st,20.7,136.5
115,386.5,0.2546816479400749,20.778364116094988,20.778364116094988,0.16479400749063672,F-33,ST-59A,1,1st,20.7,136.5
116,383.0,0.2696629213483146,24.934036939313984,24.934036939313984,0.1797752808988764,F-33,ST-59A,1,1st,20.7,136.5
117,380.0,0.2846441947565543,28.49604221635884,28.49604221635884,0.19475655430711608,F-33,ST-59A,1,1st,20.7,136.5
118,379.0,0.299625468164794,29.683377308707126,29.683377308707126,0.20973782771535582,F-33,ST-59A,1,1st,20.7,136.5
119,378.0,0.3146067415730337,30.870712401055407,30.870712401055407,0.2247191011235955,F-33,ST-59A,1,1st,20.7,136.5
120,373.5,0.3295880149812734,36.21372031662269,36.21372031662269,0.23970037453183518,F-33,ST-59A,1,1st,20.7,136.5
121,372.5,0.3445692883895131,37.401055408970976,37.401055408970976,0.2546816479400749,F-33,ST-59A,1,1st,20.7,136.5
122,370.5,0.3595505617977528,39.775725593667545,39.775725593667545,0.2696629213483146,F-33,ST-59A,1,1st,20.7,136.5
123,369.5,0.37453183520599254,40.96306068601584,40.96306068601584,0.28464419475655434,F-33,ST-59A,1,1st,20.7,136.5
124,368.5,0.3895131086142322,42.150395778364114,42.150395778364114,0.299625468164794,F-33,ST-59A,1,1st,20.7,136.5
125,367.0,0.4044943820224719,43.931398416886545,43.931398416886545,0.3146067415730337,F-33,ST-59A,1,1st,20.7,136.5
126,366.0,0.41947565543071164,45.11873350923483,45.11873350923483,0.32958801498127344,F-33,ST-59A,1,1st,20.7,136.5
127,365.5,0.4344569288389513,45.712401055408975,45.712401055408975,0.3445692883895131,F-33,ST-59A,1,1st,20.7,136.5
128,364.5,0.449438202247191,46.89973614775725,46.89973614775725,0.3595505617977528,F-33,ST-59A,1,1st,20.7,136.5
129,362.5,0.46441947565543074,49.27440633245383,49.27440633245383,0.37453183520599254,F-33,ST-59A,1,1st,20.7,136.5
130,360.5,0.4794007490636704,51.64907651715039,51.64907651715039,0.3895131086142322,F-33,ST-59A,1,1st,20.7,136.5
131,358.0,0.4943820224719101,54.61741424802111,54.61741424802111,0.4044943820224719,F-33,ST-59A,1,1st,20.7,136.5
132,354.5,0.5093632958801498,58.77308707124011,58.77308707124011,0.41947565543071164,F-33,ST-59A,1,1st,20.7,136.5
133,353.0,0.5243445692883895,60.554089709762536,60.554089709762536,0.43445692883895126,F-33,ST-59A,1,1st,20.7,136.5
134,352.0,0.5393258426966292,61.741424802110814,61.741424802110814,0.449438202247191,F-33,ST-59A,1,1st,20.7,136.5
135,351.5,0.5543071161048689,62.33509234828497,62.33509234828497,0.46441947565543074,F-33,ST-59A,1,1st,20.7,136.5
136,350.0,0.5692883895131086,64.1160949868074,64.1160949868074,0.47940074906367036,F-33,ST-59A,1,1st,20.7,136.5
137,349.0,0.5842696629213483,65.30343007915567,65.30343007915567,0.4943820224719101,F-33,ST-59A,1,1st,20.7,136.5
138,348.0,0.599250936329588,66.49076517150395,66.49076517150395,0.5093632958801498,F-33,ST-59A,1,1st,20.7,136.5
139,346.5,0.6142322097378277,68.27176781002639,68.27176781002639,0.5243445692883895,F-33,ST-59A,1,1st,20.7,136.5
140,346.0,0.6292134831460674,68.86543535620052,68.86543535620052,0.5393258426966292,F-33,ST-59A,1,1st,20.7,136.5
141,345.5,0.6441947565543071,69.45910290237468,69.45910290237468,0.5543071161048689,F-33,ST-59A,1,1st,20.7,136.5
142,345.5,0.6591760299625468,69.45910290237468,69.45910290237468,0.5692883895131086,F-33,ST-59A,1,1st,20.7,136.5
143,345.0,0.6741573033707865,70.05277044854881,70.05277044854881,0.5842696629213483,F-33,ST-59A,1,1st,20.7,136.5
144,344.5,0.6891385767790262,70.64643799472296,70.64643799472296,0.599250936329588,F-33,ST-59A,1,1st,20.7,136.5
145,343.5,0.704119850187266,71.83377308707124,71.83377308707124,0.6142322097378278,F-33,ST-59A,1,1st,20.7,136.5
146,343.0,0.7191011235955056,72.42744063324538,72.42744063324538,0.6292134831460674,F-33,ST-59A,1,1st,20.7,136.5
147,342.5,0.7340823970037453,73.02110817941953,73.02110817941953,0.6441947565543071,F-33,ST-59A,1,1st,20.7,136.5
148,342.0,0.7490636704119851,73.61477572559367,73.61477572559367,0.6591760299625469,F-33,ST-59A,1,1st,20.7,136.5
149,341.5,0.7640449438202247,74.2084432717678,74.2084432717678,0.6741573033707865,F-33,ST-59A,1,1st,20.7,136.5
150,341.0,0.7790262172284644,74.80211081794195,74.80211081794195,0.6891385767790262,F-33,ST-59A,1,1st,20.7,136.5
151,339.5,0.7940074906367042,76.58311345646439,76.58311345646439,0.704119850187266,F-33,ST-59A,1,1st,20.7,136.5
152,336.5,0.8089887640449438,80.14511873350924,80.14511873350924,0.7191011235955056,F-33,ST-59A,1,1st,20.7,136.5
153,335.5,0.8239700374531835,81.33245382585751,81.33245382585751,0.7340823970037453,F-33,ST-59A,1,1st,20.7,136.5
154,332.5,0.8389513108614233,84.89445910290237,84.89445910290237,0.7490636704119851,F-33,ST-59A,1,1st,20.7,136.5
155,331.5,0.8539325842696629,86.08179419525067,86.08179419525067,0.7640449438202247,F-33,ST-59A,1,1st,20.7,136.5
156,330.5,0.8689138576779026,87.26912928759894,87.26912928759894,0.7790262172284644,F-33,ST-59A,1,1st,20.7,136.5
157,330.5,0.8838951310861424,87.26912928759894,87.26912928759894,0.7940074906367042,F-33,ST-59A,1,1st,20.7,136.5
158,330.0,0.898876404494382,87.86279683377309,87.86279683377309,0.8089887640449438,F-33,ST-59A,1,1st,20.7,136.5
159,330.0,0.9138576779026217,87.86279683377309,87.86279683377309,0.8239700374531835,F-33,ST-59A,1,1st,20.7,136.5
160,330.0,0.9288389513108615,87.86279683377309,87.86279683377309,0.8389513108614233,F-33,ST-59A,1,1st,20.7,136.5
