pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
106,361.0,0.13559322033898305,36.81462140992167,41.514360313315926,0.0,F-4,ST-40,1,single,34.5,160.0
107,357.0,0.15819209039548024,39.947780678851174,43.08093994778068,0.02259887005649719,F-4,ST-40,1,single,34.5,160.0
108,353.0,0.1807909604519774,43.08093994778068,45.23498694516971,0.04519774011299435,F-4,ST-40,1,single,34.5,160.0
109,347.5,0.2033898305084746,47.38903394255875,47.38903394255875,0.06779661016949154,F-4,ST-40,1,single,34.5,160.0
110,344.5,0.22598870056497172,49.73890339425587,49.73890339425587,0.09039548022598867,F-4,ST-40,1,single,34.5,160.0
111,342.5,0.24858757062146894,51.30548302872062,51.30548302872062,0.11299435028248589,F-4,ST-40,1,single,34.5,160.0
112,341.0,0.2711864406779661,52.480417754569196,52.480417754569196,0.13559322033898305,F-4,ST-40,1,single,34.5,160.0
113,338.5,0.29378531073446323,54.43864229765013,54.43864229765013,0.15819209039548018,F-4,ST-40,1,single,34.5,160.0
114,333.0,0.3163841807909605,58.7467362924282,58.7467362924282,0.18079096045197743,F-4,ST-40,1,single,34.5,160.0
115,328.5,0.3389830508474576,62.27154046997389,62.27154046997389,0.20338983050847456,F-4,ST-40,1,single,34.5,160.0
116,325.0,0.3615819209039548,65.0130548302872,65.0130548302872,0.22598870056497175,F-4,ST-40,1,single,34.5,160.0
117,322.0,0.384180790960452,67.36292428198433,67.36292428198433,0.24858757062146894,F-4,ST-40,1,single,34.5,160.0
118,314.0,0.4067796610169492,73.62924281984334,73.62924281984334,0.27118644067796616,F-4,ST-40,1,single,34.5,160.0
119,307.0,0.4293785310734463,79.11227154046998,79.11227154046998,0.29378531073446323,F-4,ST-40,1,single,34.5,160.0
120,303.0,0.45197740112994345,82.24543080939947,82.24543080939947,0.3163841807909604,F-4,ST-40,1,single,34.5,160.0
121,299.5,0.47457627118644075,84.9869451697128,84.9869451697128,0.3389830508474577,F-4,ST-40,1,single,34.5,160.0
122,295.0,0.4971751412429379,88.51174934725847,88.51174934725847,0.3615819209039548,F-4,ST-40,1,single,34.5,160.0
123,288.5,0.519774011299435,93.60313315926894,93.60313315926894,0.384180790960452,F-4,ST-40,1,single,34.5,160.0
124,283.0,0.5423728813559322,97.911227154047,97.911227154047,0.4067796610169492,F-4,ST-40,1,single,34.5,160.0
125,282.0,0.5649717514124294,98.69451697127937,98.69451697127937,0.42937853107344637,F-4,ST-40,1,single,34.5,160.0
126,278.5,0.5875706214689265,101.4360313315927,101.4360313315927,0.45197740112994345,F-4,ST-40,1,single,34.5,160.0
127,273.0,0.6101694915254238,105.74412532637075,105.74412532637075,0.47457627118644075,F-4,ST-40,1,single,34.5,160.0
128,269.5,0.632768361581921,108.48563968668407,108.48563968668407,0.49717514124293793,F-4,ST-40,1,single,34.5,160.0
129,267.0,0.655367231638418,110.44386422976501,110.44386422976501,0.519774011299435,F-4,ST-40,1,single,34.5,160.0
130,265.5,0.6779661016949152,111.61879895561358,111.61879895561358,0.5423728813559322,F-4,ST-40,1,single,34.5,160.0
