pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
112,381.0,0.13688212927756654,42.297650130548305,46.21409921671018,0.0,F-7,ST-94,1,single,37.9,433.7
113,379.5,0.15969581749049427,44.64751958224543,47.78067885117493,0.02281368821292773,F-7,ST-94,1,single,37.9,433.7
114,377.5,0.18250950570342206,47.78067885117493,52.48041775456919,0.045627376425855515,F-7,ST-94,1,single,37.9,433.7
115,371.5,0.20532319391634982,57.18015665796345,57.18015665796345,0.06844106463878327,F-7,ST-94,1,single,37.9,433.7
116,366.0,0.22813688212927757,65.79634464751959,65.79634464751959,0.09125475285171103,F-7,ST-94,1,single,37.9,433.7
117,364.5,0.2509505703422053,68.1462140992167,68.1462140992167,0.11406844106463876,F-7,ST-94,1,single,37.9,433.7
118,363.0,0.2737642585551331,70.49608355091384,70.49608355091384,0.13688212927756654,F-7,ST-94,1,single,37.9,433.7
119,359.0,0.2965779467680608,76.76240208877284,76.76240208877284,0.15969581749049427,F-7,ST-94,1,single,37.9,433.7
120,354.0,0.31939163498098855,84.59530026109661,84.59530026109661,0.182509505703422,F-7,ST-94,1,single,37.9,433.7
121,352.0,0.3422053231939164,87.72845953002611,87.72845953002611,0.20532319391634984,F-7,ST-94,1,single,37.9,433.7
122,350.5,0.3650190114068441,90.07832898172323,90.07832898172323,0.22813688212927757,F-7,ST-94,1,single,37.9,433.7
123,346.5,0.38783269961977185,96.34464751958224,96.34464751958224,0.2509505703422053,F-7,ST-94,1,single,37.9,433.7
124,341.5,0.41064638783269963,104.177545691906,104.177545691906,0.2737642585551331,F-7,ST-94,1,single,37.9,433.7
125,340.0,0.4334600760456273,106.52741514360314,106.52741514360314,0.29657794676806076,F-7,ST-94,1,single,37.9,433.7
126,339.0,0.45627376425855515,108.0939947780679,108.0939947780679,0.3193916349809886,F-7,ST-94,1,single,37.9,433.7
