pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
117,381.5,0.13766730401529637,36.53350515463918,43.49226804123711,0.0,F-15,ST-114B,1,single,55.2,336.5
118,378.0,0.16061185468451245,40.592783505154635,46.391752577319586,0.02294455066921608,F-15,ST-114B,1,single,55.2,336.5
119,373.0,0.18355640535372847,46.391752577319586,48.42139175257732,0.0458891013384321,F-15,ST-114B,1,single,55.2,336.5
120,369.5,0.20650095602294455,50.451030927835056,50.451030927835056,0.06883365200764818,F-15,ST-114B,1,single,55.2,336.5
121,368.5,0.22944550669216063,51.610824742268036,51.610824742268036,0.09177820267686426,F-15,ST-114B,1,single,55.2,336.5
122,367.0,0.25239005736137665,53.350515463917525,53.350515463917525,0.11472275334608029,F-15,ST-114B,1,single,55.2,336.5
123,363.5,0.27533460803059273,57.40979381443299,57.40979381443299,0.13766730401529637,F-15,ST-114B,1,single,55.2,336.5
124,359.5,0.2982791586998088,62.04896907216495,62.04896907216495,0.16061185468451245,F-15,ST-114B,1,single,55.2,336.5
125,358.0,0.3212237093690249,63.78865979381443,63.78865979381443,0.18355640535372852,F-15,ST-114B,1,single,55.2,336.5
126,356.5,0.3441682600382409,65.52835051546393,65.52835051546393,0.20650095602294455,F-15,ST-114B,1,single,55.2,336.5
127,354.5,0.36711281070745694,67.84793814432989,67.84793814432989,0.22944550669216057,F-15,ST-114B,1,single,55.2,336.5
128,350.0,0.3900573613766731,73.06701030927836,73.06701030927836,0.2523900573613767,F-15,ST-114B,1,single,55.2,336.5
129,347.5,0.4130019120458891,75.96649484536083,75.96649484536083,0.27533460803059273,F-15,ST-114B,1,single,55.2,336.5
130,346.0,0.4359464627151052,77.70618556701031,77.70618556701031,0.2982791586998088,F-15,ST-114B,1,single,55.2,336.5
131,344.5,0.45889101338432126,79.4458762886598,79.4458762886598,0.3212237093690249,F-15,ST-114B,1,single,55.2,336.5
132,341.0,0.4818355640535372,83.50515463917526,83.50515463917526,0.34416826003824086,F-15,ST-114B,1,single,55.2,336.5
133,336.5,0.5047801147227533,88.7242268041237,88.7242268041237,0.36711281070745694,F-15,ST-114B,1,single,55.2,336.5
134,335.0,0.5277246653919694,90.4639175257732,90.4639175257732,0.390057361376673,F-15,ST-114B,1,single,55.2,336.5
135,333.5,0.5506692160611855,92.20360824742268,92.20360824742268,0.4130019120458891,F-15,ST-114B,1,single,55.2,336.5
136,330.0,0.5736137667304015,96.26288659793813,96.26288659793813,0.4359464627151052,F-15,ST-114B,1,single,55.2,336.5
137,326.0,0.5965583173996176,100.90206185567011,100.90206185567011,0.45889101338432126,F-15,ST-114B,1,single,55.2,336.5
