pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
115,375.0,0.13766730401529637,23.333333333333332,27.3,0.0,F-18,ST-65B,1,single,31.0,432.3
116,373.0,0.16061185468451245,25.2,29.400000000000002,0.02294455066921608,F-18,ST-65B,1,single,31.0,432.3
117,368.5,0.18355640535372847,29.400000000000002,31.266666666666666,0.0458891013384321,F-18,ST-65B,1,single,31.0,432.3
118,364.5,0.20650095602294455,33.13333333333333,33.13333333333333,0.06883365200764818,F-18,ST-65B,1,single,31.0,432.3
119,363.5,0.22944550669216063,34.06666666666666,34.06666666666666,0.09177820267686426,F-18,ST-65B,1,single,31.0,432.3
120,361.5,0.25239005736137665,35.93333333333334,35.93333333333334,0.11472275334608029,F-18,ST-65B,1,single,31.0,432.3
121,358.0,0.27533460803059273,39.2,39.2,0.13766730401529637,F-18,ST-65B,1,single,31.0,432.3
122,354.5,0.2982791586998088,42.46666666666667,42.46666666666667,0.16061185468451245,F-18,ST-65B,1,single,31.0,432.3
123,352.5,0.3212237093690249,44.333333333333336,44.333333333333336,0.18355640535372852,F-18,ST-65B,1,single,31.0,432.3
124,350.5,0.3441682600382409,46.2,46.2,0.20650095602294455,F-18,ST-65B,1,single,31.0,432.3
125,347.5,0.36711281070745694,49.00000000000001,49.00000000000001,0.22944550669216057,F-18,ST-65B,1,single,31.0,432.3
126,346.5,0.3900573613766731,49.93333333333333,49.93333333333333,0.2523900573613767,F-18,ST-65B,1,single,31.0,432.3
127,343.0,0.4130019120458891,53.199999999999996,53.199999999999996,0.27533460803059273,F-18,ST-65B,1,single,31.0,432.3
128,341.0,0.4359464627151052,55.06666666666666,55.06666666666666,0.2982791586998088,F-18,ST-65B,1,single,31.0,432.3
129,339.0,0.45889101338432126,56.93333333333333,56.93333333333333,0.3212237093690249,F-18,ST-65B,1,single,31.0,432.3
130,336.5,0.4818355640535372,59.266666666666666,59.266666666666666,0.34416826003824086,F-18,ST-65B,1,single,31.0,432.3
131,333.5,0.5047801147227533,62.06666666666667,62.06666666666667,0.36711281070745694,F-18,ST-65B,1,single,31.0,432.3
132,331.5,0.5277246653919694,63.93333333333334,63.93333333333334,0.390057361376673,F-18,ST-65B,1,single,31.0,432.3
133,329.5,0.5506692160611855,65.8,65.8,0.4130019120458891,F-18,ST-65B,1,single,31.0,432.3
134,327.0,0.5736137667304015,68.13333333333333,68.13333333333333,0.4359464627151052,F-18,ST-65B,1,single,31.0,432.3
