pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
108,385.0,0.09056603773584905,40.909090909090914,46.30681818181818,0.0,F-35,ST-62,1,1st,41.4,174.4
109,382.0,0.10566037735849057,44.31818181818181,48.29545454545455,0.01509433962264152,F-35,ST-62,1,1st,41.4,174.4
110,378.5,0.12075471698113208,48.29545454545455,51.13636363636364,0.030188679245283026,F-35,ST-62,1,1st,41.4,174.4
111,373.5,0.13584905660377358,53.97727272727273,53.97727272727273,0.04528301886792453,F-35,ST-62,1,1st,41.4,174.4
112,370.0,0.1509433962264151,57.95454545454545,57.95454545454545,0.06037735849056604,F-35,ST-62,1,1st,41.4,174.4
113,366.0,0.1660377358490566,62.5,62.5,0.07547169811320754,F-35,ST-62,1,1st,41.4,174.4
114,362.0,0.1811320754716981,67.04545454545455,67.04545454545455,0.09056603773584905,F-35,ST-62,1,1st,41.4,174.4
115,361.0,0.19622641509433963,68.18181818181819,68.18181818181819,0.10566037735849058,F-35,ST-62,1,1st,41.4,174.4
116,360.0,0.21132075471698114,69.31818181818181,69.31818181818181,0.12075471698113209,F-35,ST-62,1,1st,41.4,174.4
117,355.5,0.22641509433962265,74.43181818181819,74.43181818181819,0.1358490566037736,F-35,ST-62,1,1st,41.4,174.4
118,354.0,0.24150943396226415,76.13636363636364,76.13636363636364,0.15094339622641512,F-35,ST-62,1,1st,41.4,174.4
119,351.0,0.25660377358490566,79.54545454545455,79.54545454545455,0.16603773584905662,F-35,ST-62,1,1st,41.4,174.4
120,349.0,0.27169811320754716,81.81818181818183,81.81818181818183,0.18113207547169813,F-35,ST-62,1,1st,41.4,174.4
121,346.0,0.28679245283018867,85.22727272727272,85.22727272727272,0.19622641509433963,F-35,ST-62,1,1st,41.4,174.4
122,344.5,0.3018867924528302,86.93181818181817,86.93181818181817,0.21132075471698114,F-35,ST-62,1,1st,41.4,174.4
123,340.5,0.3169811320754717,91.47727272727273,91.47727272727273,0.22641509433962265,F-35,ST-62,1,1st,41.4,174.4
124,337.5,0.3320754716981132,94.88636363636364,94.88636363636364,0.24150943396226415,F-35,ST-62,1,1st,41.4,174.4
125,336.5,0.3471698113207547,96.02272727272727,96.02272727272727,0.25660377358490566,F-35,ST-62,1,1st,41.4,174.4
126,335.5,0.3622641509433962,97.1590909090909,97.1590909090909,0.27169811320754716,F-35,ST-62,1,1st,41.4,174.4
127,332.0,0.37735849056603776,101.13636363636364,101.13636363636364,0.2867924528301887,F-35,ST-62,1,1st,41.4,174.4
128,329.0,0.39245283018867927,104.54545454545455,104.54545454545455,0.30188679245283023,F-35,ST-62,1,1st,41.4,174.4
129,326.0,0.4075471698113208,107.95454545454545,107.95454545454545,0.31698113207547174,F-35,ST-62,1,1st,41.4,174.4
130,322.0,0.4226415094339623,112.5,112.5,0.33207547169811324,F-35,ST-62,1,1st,41.4,174.4
131,320.5,0.4377358490566038,114.20454545454545,114.20454545454545,0.34716981132075475,F-35,ST-62,1,1st,41.4,174.4
132,317.5,0.4528301886792453,117.61363636363636,117.61363636363636,0.36226415094339626,F-35,ST-62,1,1st,41.4,174.4
133,316.5,0.4679245283018868,118.75,118.75,0.37735849056603776,F-35,ST-62,1,1st,41.4,174.4
134,313.5,0.4830188679245283,122.1590909090909,122.1590909090909,0.39245283018867927,F-35,ST-62,1,1st,41.4,174.4
135,311.0,0.4981132075471698,125.0,125.0,0.4075471698113208,F-35,ST-62,1,1st,41.4,174.4
136,307.5,0.5132075471698113,128.97727272727272,128.97727272727272,0.4226415094339623,F-35,ST-62,1,1st,41.4,174.4
137,306.0,0.5283018867924528,130.6818181818182,130.6818181818182,0.4377358490566038,F-35,ST-62,1,1st,41.4,174.4
138,301.5,0.5433962264150943,135.79545454545453,135.79545454545453,0.4528301886792453,F-35,ST-62,1,1st,41.4,174.4
139,298.0,0.5584905660377358,139.77272727272728,139.77272727272728,0.4679245283018868,F-35,ST-62,1,1st,41.4,174.4
140,297.0,0.5735849056603773,140.9090909090909,140.9090909090909,0.4830188679245283,F-35,ST-62,1,1st,41.4,174.4
141,295.5,0.5886792452830188,142.61363636363637,142.61363636363637,0.4981132075471698,F-35,ST-62,1,1st,41.4,174.4
142,292.5,0.6037735849056604,146.02272727272728,146.02272727272728,0.5132075471698113,F-35,ST-62,1,1st,41.4,174.4
143,287.5,0.6188679245283019,151.70454545454544,151.70454545454544,0.5283018867924528,F-35,ST-62,1,1st,41.4,174.4
144,286.5,0.6339622641509434,152.8409090909091,152.8409090909091,0.5433962264150943,F-35,ST-62,1,1st,41.4,174.4
145,283.0,0.6490566037735849,156.81818181818184,156.81818181818184,0.5584905660377358,F-35,ST-62,1,1st,41.4,174.4
146,281.0,0.6641509433962264,159.0909090909091,159.0909090909091,0.5735849056603773,F-35,ST-62,1,1st,41.4,174.4
147,280.0,0.6792452830188679,160.22727272727275,160.22727272727275,0.5886792452830188,F-35,ST-62,1,1st,41.4,174.4
148,278.0,0.6943396226415094,162.5,162.5,0.6037735849056604,F-35,ST-62,1,1st,41.4,174.4
149,275.5,0.7094339622641509,165.3409090909091,165.3409090909091,0.6188679245283019,F-35,ST-62,1,1st,41.4,174.4
150,275.0,0.7245283018867924,165.9090909090909,165.9090909090909,0.6339622641509434,F-35,ST-62,1,1st,41.4,174.4
151,271.0,0.7396226415094339,170.45454545454544,170.45454545454544,0.6490566037735849,F-35,ST-62,1,1st,41.4,174.4
152,270.0,0.7547169811320755,171.5909090909091,171.5909090909091,0.6641509433962265,F-35,ST-62,1,1st,41.4,174.4
153,269.0,0.769811320754717,172.72727272727272,172.72727272727272,0.679245283018868,F-35,ST-62,1,1st,41.4,174.4
154,266.5,0.7849056603773585,175.5681818181818,175.5681818181818,0.6943396226415095,F-35,ST-62,1,1st,41.4,174.4
155,266.0,0.8,176.13636363636365,176.13636363636365,0.709433962264151,F-35,ST-62,1,1st,41.4,174.4
156,265.5,0.8150943396226416,176.70454545454547,176.70454545454547,0.7245283018867925,F-35,ST-62,1,1st,41.4,174.4
157,263.0,0.8301886792452831,179.54545454545456,179.54545454545456,0.739622641509434,F-35,ST-62,1,1st,41.4,174.4
158,260.0,0.8452830188679246,182.95454545454547,182.95454545454547,0.7547169811320755,F-35,ST-62,1,1st,41.4,174.4
159,256.5,0.8603773584905661,186.9318181818182,186.9318181818182,0.769811320754717,F-35,ST-62,1,1st,41.4,174.4
160,254.0,0.8754716981132076,189.77272727272728,189.77272727272728,0.7849056603773585,F-35,ST-62,1,1st,41.4,174.4
161,249.0,0.8905660377358491,195.45454545454547,195.45454545454547,0.8,F-35,ST-62,1,1st,41.4,174.4
162,247.0,0.9056603773584906,197.72727272727272,197.72727272727272,0.8150943396226416,F-35,ST-62,1,1st,41.4,174.4
163,245.0,0.9207547169811321,200.0,200.0,0.8301886792452831,F-35,ST-62,1,1st,41.4,174.4
