pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
98,401.0,0.08743169398907104,20.558375634517766,23.98477157360406,0.0,F-25,ST-38B,1,1st,20.7,103.4
99,399.0,0.10200364298724955,22.84263959390863,25.126903553299492,0.014571948998178513,F-25,ST-38B,1,1st,20.7,103.4
100,397.0,0.11657559198542805,25.126903553299492,25.983502538071065,0.029143897996357013,F-25,ST-38B,1,1st,20.7,103.4
101,395.5,0.13114754098360656,26.840101522842637,26.840101522842637,0.043715846994535526,F-25,ST-38B,1,1st,20.7,103.4
102,393.0,0.14571948998178508,29.69543147208122,29.69543147208122,0.05828779599271404,F-25,ST-38B,1,1st,20.7,103.4
103,390.5,0.16029143897996356,32.55076142131979,32.55076142131979,0.07285974499089252,F-25,ST-38B,1,1st,20.7,103.4
104,389.5,0.17486338797814208,33.692893401015226,33.692893401015226,0.08743169398907104,F-25,ST-38B,1,1st,20.7,103.4
105,386.5,0.1894353369763206,37.119289340101524,37.119289340101524,0.10200364298724955,F-25,ST-38B,1,1st,20.7,103.4
106,384.5,0.2040072859744991,39.40355329949239,39.40355329949239,0.11657559198542806,F-25,ST-38B,1,1st,20.7,103.4
107,383.0,0.2185792349726776,41.11675126903553,41.11675126903553,0.13114754098360654,F-25,ST-38B,1,1st,20.7,103.4
108,380.5,0.2331511839708561,43.97208121827411,43.97208121827411,0.14571948998178508,F-25,ST-38B,1,1st,20.7,103.4
109,379.5,0.24772313296903462,45.11421319796954,45.11421319796954,0.16029143897996356,F-25,ST-38B,1,1st,20.7,103.4
110,377.5,0.26229508196721313,47.398477157360404,47.398477157360404,0.1748633879781421,F-25,ST-38B,1,1st,20.7,103.4
111,375.0,0.2768670309653916,50.253807106598984,50.253807106598984,0.1894353369763206,F-25,ST-38B,1,1st,20.7,103.4
112,374.0,0.29143897996357016,51.39593908629441,51.39593908629441,0.20400728597449913,F-25,ST-38B,1,1st,20.7,103.4
113,373.0,0.30601092896174864,52.53807106598985,52.53807106598985,0.21857923497267762,F-25,ST-38B,1,1st,20.7,103.4
114,372.0,0.3205828779599271,53.680203045685275,53.680203045685275,0.2331511839708561,F-25,ST-38B,1,1st,20.7,103.4
115,369.5,0.33515482695810567,56.535532994923855,56.535532994923855,0.24772313296903464,F-25,ST-38B,1,1st,20.7,103.4
116,369.0,0.34972677595628415,57.10659898477157,56.535532994923855,0.26229508196721313,F-25,ST-38B,1,1st,20.7,103.4
117,369.5,0.36429872495446264,56.535532994923855,56.535532994923855,0.2768670309653916,F-25,ST-38B,1,1st,20.7,103.4
118,369.5,0.3788706739526412,56.535532994923855,57.10659898477157,0.29143897996357016,F-25,ST-38B,1,1st,20.7,103.4
119,369.0,0.39344262295081966,57.10659898477157,57.10659898477157,0.30601092896174864,F-25,ST-38B,1,1st,20.7,103.4
120,368.5,0.4080145719489982,57.67766497461929,57.67766497461929,0.3205828779599272,F-25,ST-38B,1,1st,20.7,103.4
121,368.0,0.4225865209471767,58.24873096446701,58.24873096446701,0.33515482695810567,F-25,ST-38B,1,1st,20.7,103.4
122,366.0,0.4371584699453552,60.53299492385786,60.53299492385786,0.34972677595628415,F-25,ST-38B,1,1st,20.7,103.4
123,362.5,0.4517304189435337,64.53045685279189,64.53045685279189,0.3642987249544627,F-25,ST-38B,1,1st,20.7,103.4
124,358.0,0.4663023679417122,69.67005076142132,69.67005076142132,0.3788706739526412,F-25,ST-38B,1,1st,20.7,103.4
