pixel_x,pixel_y,axial_strain_global_pct,deviator_stress_kPa,q_smooth_kPa,axial_strain_local_pct,figure_id,specimen_id,stage_index,stage,matric_suction_kPa,source_q_peak_kPa
100,356.5,0.08791208791208792,75.72639225181598,85.26029055690071,0.0,F-22,ST-37A,1,1st,82.7,177.4
101,350.5,0.10256410256410256,82.2639225181598,88.25665859564164,0.014652014652014642,F-22,ST-37A,1,1st,82.7,177.4
102,345.0,0.11721611721611722,88.25665859564164,91.79782082324455,0.029304029304029297,F-22,ST-37A,1,1st,82.7,177.4
103,338.5,0.13186813186813187,95.33898305084746,95.33898305084746,0.04395604395604395,F-22,ST-37A,1,1st,82.7,177.4
104,333.5,0.14652014652014653,100.78692493946731,100.78692493946731,0.05860805860805861,F-22,ST-37A,1,1st,82.7,177.4
105,329.0,0.16117216117216118,105.69007263922518,105.69007263922518,0.07326007326007326,F-22,ST-37A,1,1st,82.7,177.4
106,323.5,0.17582417582417584,111.68280871670703,111.68280871670703,0.08791208791208792,F-22,ST-37A,1,1st,82.7,177.4
107,318.5,0.19047619047619047,117.13075060532688,117.13075060532688,0.10256410256410255,F-22,ST-37A,1,1st,82.7,177.4
108,315.0,0.20512820512820512,120.94430992736076,120.94430992736076,0.1172161172161172,F-22,ST-37A,1,1st,82.7,177.4
109,312.5,0.21978021978021978,123.66828087167069,123.66828087167069,0.13186813186813184,F-22,ST-37A,1,1st,82.7,177.4
110,309.5,0.23443223443223443,126.93704600484261,126.93704600484261,0.1465201465201465,F-22,ST-37A,1,1st,82.7,177.4
111,304.0,0.2490842490842491,132.92978208232444,132.92978208232444,0.16117216117216115,F-22,ST-37A,1,1st,82.7,177.4
112,301.5,0.26373626373626374,135.65375302663438,135.65375302663438,0.1758241758241758,F-22,ST-37A,1,1st,82.7,177.4
113,298.5,0.2783882783882784,138.9225181598063,138.9225181598063,0.19047619047619047,F-22,ST-37A,1,1st,82.7,177.4
114,294.5,0.29304029304029305,143.28087167070217,143.28087167070217,0.20512820512820512,F-22,ST-37A,1,1st,82.7,177.4
115,290.0,0.3076923076923077,148.18401937046005,148.18401937046005,0.21978021978021978,F-22,ST-37A,1,1st,82.7,177.4
116,287.0,0.32234432234432236,151.45278450363196,151.45278450363196,0.23443223443223443,F-22,ST-37A,1,1st,82.7,177.4
