pdf_page,path_index,n_items,n_line,n_rect,n_bezier,x0,y0,x1,y1,bbox_width,bbox_height,stroke_width,color,fill
44,70,1,1,0,0,72.25885009765625,252.25462341308594,72.25885009765625,252.25462341308594,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,71,1,1,0,0,118.40266418457031,252.25462341308594,118.40266418457031,252.25462341308594,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,72,1,1,0,0,200.85755920410156,252.25462341308594,200.85755920410156,252.25462341308594,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,73,1,1,0,0,258.4251708984375,252.25462341308594,258.4251708984375,252.25462341308594,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,74,1,1,0,0,392.1973571777344,252.25462341308594,392.1973571777344,252.25462341308594,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,75,1,1,0,0,392.7150573730469,65.06170654296875,392.7150573730469,65.06170654296875,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,76,1,1,0,0,392.7150573730469,75.95527648925781,392.7150573730469,75.95527648925781,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,77,1,1,0,0,392.7150573730469,86.84886169433594,392.7150573730469,86.84886169433594,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,78,1,1,0,0,392.7150573730469,98.24575805664062,392.7150573730469,98.24575805664062,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,79,1,1,0,0,392.7150573730469,109.13932800292969,392.7150573730469,109.13932800292969,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,80,1,1,0,0,392.7150573730469,120.03291320800781,392.7150573730469,120.03291320800781,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,81,1,1,0,0,392.7150573730469,130.92648315429688,392.7150573730469,130.92648315429688,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,82,1,1,0,0,392.7150573730469,141.79937744140625,392.7150573730469,141.79937744140625,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,83,1,1,0,0,392.7150573730469,152.69296264648438,392.7150573730469,152.69296264648438,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,84,1,1,0,0,392.7150573730469,163.5865478515625,392.7150573730469,163.5865478515625,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,85,1,1,0,0,392.7150573730469,174.48011779785156,392.7150573730469,174.48011779785156,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,86,1,1,0,0,392.7150573730469,185.37644958496094,392.7150573730469,185.37644958496094,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,87,1,1,0,0,392.7150573730469,196.25279235839844,392.7150573730469,196.25279235839844,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,88,1,1,0,0,392.7150573730469,207.14637756347656,392.7150573730469,207.14637756347656,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,89,1,1,0,0,392.7150573730469,218.5570526123047,392.7150573730469,218.5570526123047,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,90,1,1,0,0,392.7150573730469,229.45062255859375,392.7150573730469,229.45062255859375,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,91,1,1,0,0,392.7150573730469,240.32696533203125,392.7150573730469,240.32696533203125,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,92,1,1,0,0,392.7150573730469,251.73751831054688,392.7150573730469,251.73751831054688,0.0,0.0,0.5173971652984619,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,93,1,1,0,0,401.156005859375,65.05557250976562,401.156005859375,65.05557250976562,0.0,0.0,0.5119690299034119,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,94,1,1,0,0,446.793701171875,65.05557250976562,446.793701171875,65.05557250976562,0.0,0.0,0.5119690299034119,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,95,1,1,0,0,528.34423828125,65.05557250976562,528.34423828125,65.05557250976562,0.0,0.0,0.5119690299034119,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,96,1,1,0,0,584.7684326171875,65.05557250976562,584.7684326171875,65.05557250976562,0.0,0.0,0.5119690299034119,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,97,1,0,1,0,401.4120178222656,64.28428649902344,717.3259887695312,65.30812072753906,315.9139709472656,1.023834228515625,,None,"(0.0, 0.0, 0.0)"
44,98,1,1,0,0,717.0733642578125,65.05557250976562,717.0733642578125,65.05557250976562,0.0,0.0,0.5119690299034119,"(0.8550000190734863, 0.8629999756813049, 0.8669999837875366)",None
44,99,1,1,0,0,447.30572509765625,75.84005737304688,527.3201904296875,75.84005737304688,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,100,1,0,1,0,447.0497131347656,75.5806884765625,527.57275390625,76.09260559082031,80.52304077148438,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,101,1,1,0,0,528.8562622070312,75.84005737304688,583.723876953125,75.84005737304688,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,102,1,0,1,0,528.5968017578125,75.5806884765625,583.9799194335938,76.09260559082031,55.38311767578125,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,103,1,1,0,0,447.30572509765625,86.62454223632812,527.3201904296875,86.62454223632812,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,104,1,0,1,0,447.0497131347656,86.36518859863281,527.57275390625,86.87710571289062,80.52304077148438,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,105,1,1,0,0,528.8562622070312,86.62454223632812,583.723876953125,86.62454223632812,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,106,1,0,1,0,528.5968017578125,86.36518859863281,583.9799194335938,86.87710571289062,55.38311767578125,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,107,1,0,1,0,401.4120178222656,97.13601684570312,585.02099609375,98.15986633300781,183.60897827148438,1.0238494873046875,,None,"(0.0, 0.0, 0.0)"
44,108,1,1,0,0,447.30572509765625,108.68496704101562,527.3201904296875,108.68496704101562,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,109,1,0,1,0,447.0497131347656,108.43241882324219,527.57275390625,108.9443359375,80.52304077148438,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,110,1,1,0,0,528.8562622070312,108.68496704101562,583.723876953125,108.68496704101562,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,111,1,0,1,0,528.5968017578125,108.43241882324219,583.9799194335938,108.9443359375,55.38311767578125,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,112,1,1,0,0,447.30572509765625,119.46946716308594,527.3201904296875,119.46946716308594,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,113,1,0,1,0,447.0497131347656,119.21690368652344,527.57275390625,119.72883605957031,80.52304077148438,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,114,1,1,0,0,528.8562622070312,119.46946716308594,583.723876953125,119.46946716308594,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,115,1,0,1,0,528.5968017578125,119.21690368652344,583.9799194335938,119.72883605957031,55.38311767578125,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,116,1,1,0,0,447.30572509765625,130.25393676757812,527.3201904296875,130.25393676757812,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,117,1,0,1,0,447.0497131347656,130.00140380859375,527.57275390625,130.51332092285156,80.52304077148438,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,118,1,1,0,0,528.8562622070312,130.25393676757812,583.723876953125,130.25393676757812,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,119,1,0,1,0,528.5968017578125,130.00140380859375,583.9799194335938,130.51332092285156,55.38311767578125,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,120,1,1,0,0,447.30572509765625,141.0247802734375,527.3201904296875,141.0247802734375,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,121,1,0,1,0,447.0497131347656,140.76541137695312,527.57275390625,141.27734375,80.52304077148438,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,122,1,1,0,0,528.8562622070312,141.0247802734375,583.723876953125,141.0247802734375,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,123,1,0,1,0,528.5968017578125,140.76541137695312,583.9799194335938,141.27734375,55.38311767578125,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,124,1,1,0,0,447.30572509765625,151.80926513671875,527.3201904296875,151.80926513671875,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,125,1,0,1,0,447.0497131347656,151.54989624023438,527.57275390625,152.06182861328125,80.52304077148438,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,126,1,1,0,0,528.8562622070312,151.80926513671875,583.723876953125,151.80926513671875,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,127,1,0,1,0,528.5968017578125,151.54989624023438,583.9799194335938,152.06182861328125,55.38311767578125,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,128,1,1,0,0,447.30572509765625,162.59375,527.3201904296875,162.59375,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,129,1,0,1,0,447.0497131347656,162.33438110351562,527.57275390625,162.8463134765625,80.52304077148438,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,130,1,1,0,0,528.8562622070312,162.59375,583.723876953125,162.59375,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,131,1,0,1,0,528.5968017578125,162.33438110351562,583.9799194335938,162.8463134765625,55.38311767578125,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,132,1,1,0,0,447.30572509765625,173.3782501220703,527.3201904296875,173.3782501220703,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,133,1,0,1,0,447.0497131347656,173.11886596679688,527.57275390625,173.63079833984375,80.52304077148438,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,134,1,1,0,0,528.8562622070312,173.3782501220703,583.723876953125,173.3782501220703,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,135,1,0,1,0,528.5968017578125,173.11886596679688,583.9799194335938,173.63079833984375,55.38311767578125,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,136,1,1,0,0,447.30572509765625,184.14430236816406,527.3201904296875,184.14430236816406,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,137,1,0,1,0,447.0497131347656,183.8883514404297,527.57275390625,184.41732788085938,80.52304077148438,0.5289764404296875,,None,"(0.0, 0.0, 0.0)"
44,138,1,1,0,0,528.8562622070312,184.14430236816406,583.723876953125,184.14430236816406,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,139,1,0,1,0,528.5968017578125,183.8883514404297,583.9799194335938,184.41732788085938,55.38311767578125,0.5289764404296875,,None,"(0.0, 0.0, 0.0)"
44,140,1,1,0,0,447.30572509765625,194.92880249023438,527.3201904296875,194.92880249023438,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,141,1,0,1,0,447.0497131347656,194.67283630371094,527.57275390625,195.18475341796875,80.52304077148438,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,142,1,1,0,0,528.8562622070312,194.92880249023438,583.723876953125,194.92880249023438,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,143,1,0,1,0,528.5968017578125,194.67283630371094,583.9799194335938,195.18475341796875,55.38311767578125,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,144,1,1,0,0,447.30572509765625,205.71328735351562,527.3201904296875,205.71328735351562,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,145,1,0,1,0,447.0497131347656,205.4573211669922,527.57275390625,205.96923828125,80.52304077148438,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,146,1,1,0,0,528.8562622070312,205.71328735351562,583.723876953125,205.71328735351562,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,147,1,0,1,0,528.5968017578125,205.4573211669922,583.9799194335938,205.96923828125,55.38311767578125,0.5119171142578125,,None,"(0.0, 0.0, 0.0)"
44,148,1,0,1,0,401.4120178222656,216.24180603027344,585.02099609375,217.26565551757812,183.60897827148438,1.0238494873046875,,None,"(0.0, 0.0, 0.0)"
44,149,1,1,0,0,447.30572509765625,227.26519775390625,527.3201904296875,227.26519775390625,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,150,1,0,1,0,447.0497131347656,227.00924682617188,527.57275390625,227.53822326660156,80.52304077148438,0.5289764404296875,,None,"(0.0, 0.0, 0.0)"
44,151,1,1,0,0,528.8562622070312,227.26519775390625,583.723876953125,227.26519775390625,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,152,1,0,1,0,528.5968017578125,227.00924682617188,583.9799194335938,227.53822326660156,55.38311767578125,0.5289764404296875,,None,"(0.0, 0.0, 0.0)"
44,153,1,1,0,0,447.30572509765625,238.0496826171875,527.3201904296875,238.0496826171875,80.01446533203125,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,154,1,0,1,0,447.0497131347656,237.79371643066406,527.57275390625,238.30564880371094,80.52304077148438,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,155,1,1,0,0,528.8562622070312,238.0496826171875,583.723876953125,238.0496826171875,54.86761474609375,0.0,0.5119690299034119,"(0.0, 0.0, 0.0)",None
44,156,1,0,1,0,528.5968017578125,237.79371643066406,583.9799194335938,238.30564880371094,55.38311767578125,0.511932373046875,,None,"(0.0, 0.0, 0.0)"
44,157,1,0,1,0,400.3879699707031,64.2861328125,401.4120178222656,249.6018524169922,1.0240478515625,185.3157196044922,,None,"(0.0, 0.0, 0.0)"
44,158,1,0,1,0,446.02569580078125,65.30998229980469,447.0497131347656,249.60186767578125,1.024017333984375,184.29188537597656,,None,"(0.0, 0.0, 0.0)"
44,159,1,0,1,0,527.5728149414062,65.30998229980469,528.5968017578125,249.60186767578125,1.02398681640625,184.29188537597656,,None,"(0.0, 0.0, 0.0)"
44,160,1,0,1,0,583.9833374023438,65.30998229980469,585.0244140625,249.60186767578125,1.04107666015625,184.29188537597656,,None,"(0.0, 0.0, 0.0)"
44,161,4,4,0,0,401.4120178222656,248.57801818847656,717.3259887695312,249.60186767578125,315.9139709472656,1.0238494873046875,,None,"(0.0, 0.0, 0.0)"
